sub_id,primary_com_name,orig_species_code,proj_id,breeding_code,category_code,latitude,longitude,to_char,user_id,duration_hrs,all_obs_reported,block,state,nocturnal
S90600137,Hairy Woodpecker,haiwoo,EBIRD_ATL_NY,FL,C4,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,Song Sparrow,sonspa,EBIRD_ATL_NY,FY,C4,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,American Redstart,amered,EBIRD_ATL_NY,S7,C3,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,Wood Thrush,woothr,EBIRD_ATL_NY,S7,C3,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,Red-eyed Vireo,reevir1,EBIRD_ATL_NY,S1,C2,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,American Robin,amerob,EBIRD_ATL_NY,CM,C4,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,Northern Mockingbird,normoc,EBIRD_ATL_NY,VS,C3,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600137,Yellow Warbler,yelwar,EBIRD_ATL_NY,FY,C4,40.8591053,-73.6970283,2021-06-22 7:40,USER90091,3.584,1,40073G6NW,US-NY,0
S90600351,Wild Turkey,wiltur,EBIRD_ATL_NY,FL,C4,44.404136,-75.696119,2021-06-22 12:53,USER530400,,0,44075D6SW,US-NY,0
S90600008,Louisiana Waterthrush,louwat,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Downy Woodpecker,dowwoo,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Ruby-throated Hummingbird,rthhum,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Northern Parula,norpar,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Chipping Sparrow,chispa,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Carolina Wren,carwre,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Northern Cardinal,norcar,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Red-eyed Vireo,reevir1,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Tufted Titmouse,tuftit,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,White-breasted Nuthatch,whbnut,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Red-bellied Woodpecker,rebwoo,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Carolina Chickadee,carchi,EBIRD_ATL_NC,PO,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Brown Thrasher,brnthr,EBIRD_ATL_NC,OS,C2,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,House Finch,houfin,EBIRD_ATL_NC,PO,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Acadian Flycatcher,acafly,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90600008,Wood Thrush,woothr,EBIRD_ATL_NC,S7,C3,36.0837816,-78.5883203,2021-06-22 10:15,USER182109,0.5,1,36078A5NW,US-NC,0
S90601330,Common Yellowthroat,comyel,EBIRD_ATL_ME,S1,C2,44.4989605,-68.0562433,2021-06-22 13:10,USER883903,,0,44068D1NE,US-ME,0
S90601330,Mourning Dove,moudov,EBIRD_ATL_ME,S1,C2,44.4989605,-68.0562433,2021-06-22 13:10,USER883903,,0,44068D1NE,US-ME,0
S90601292,Osprey,osprey1,EBIRD_ATL_NY,ON,C4,43.1335307,-76.3279545,2021-06-22 13:08,USER1445557,,0,43076B3SW,US-NY,0
S90602112,Northern Cardinal,norcar,EBIRD_ATL_MD_DC,FL,C4,38.3562946,-75.5653471,2021-06-22 13:18,USER351854,0.084,0,38075C5NW,US-MD,0
S90602112,Carolina Wren,carwre,EBIRD_ATL_MD_DC,FL,C4,38.3562946,-75.5653471,2021-06-22 13:18,USER351854,0.084,0,38075C5NW,US-MD,0
S90600485,Swamp Sparrow,swaspa,EBIRD_ATL_NY,PO,C3,42.787799,-78.64817,2021-06-22 12:30,USER235511,,0,42078G6SE,US-NY,0
S90601528,American Goldfinch,amegfi,EBIRD_ATL_ME,S1,C2,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Gray Catbird,grycat,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Blue Jay,blujay,EBIRD_ATL_ME,OS,C2,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Yellow-bellied Sapsucker,yebsap,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Ovenbird,ovenbi1,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Eastern Phoebe,easpho,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Pine Warbler,pinwar,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Veery,veery,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Yellow Warbler,yelwar,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Mourning Dove,moudov,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Wood Thrush,woothr,EBIRD_ATL_ME,S1,C2,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Red-eyed Vireo,reevir1,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Song Sparrow,sonspa,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,Common Yellowthroat,comyel,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90601528,American Robin,amerob,EBIRD_ATL_ME,S7,C3,43.6574016,-70.9324016,2021-06-22 5:57,USER131538,0.35,1,43070F8SE,US-ME,0
S90602039,Eastern Phoebe,easpho,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Red-eyed Vireo,reevir1,EBIRD_ATL_ME,S7,C3,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,House Wren,houwre,EBIRD_ATL_ME,S7,C3,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,European Starling,eursta,EBIRD_ATL_ME,FL,C4,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Black-capped Chickadee,bkcchi,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,House Finch,houfin,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Gray Catbird,grycat,EBIRD_ATL_ME,PO,C3,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Red-winged Blackbird,rewbla,EBIRD_ATL_ME,S7,C3,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Chipping Sparrow,chispa,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,American Robin,amerob,EBIRD_ATL_ME,S7,C3,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Wood Duck,wooduc,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90602039,Tree Swallow,treswa,EBIRD_ATL_ME,OS,C2,43.6585238,-70.8480959,2021-06-22 6:46,USER131538,0.284,1,43070F7SW,US-ME,0
S90600688,Northern Flicker,norfli,EBIRD_ATL_MD_DC,FL,C4,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,Pileated Woodpecker,pilwoo,EBIRD_ATL_MD_DC,FY,C4,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,American Crow,amecro,EBIRD_ATL_MD_DC,OS,C2,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,Northern Cardinal,norcar,EBIRD_ATL_MD_DC,PO,C3,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,Osprey,osprey,EBIRD_ATL_MD_DC,OS,C2,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,Brown-headed Nuthatch,bnhnut,EBIRD_ATL_MD_DC,FR,C4,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600688,Red-headed Woodpecker,rehwoo,EBIRD_ATL_MD_DC,NY,C4,38.2839323,-76.4507161,2021-06-22 12:37,USER137039,0.35,1,38076C4SW,US-MD,0
S90600996,Chestnut-sided Warbler,chswar,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Swamp Sparrow,swaspa,EBIRD_ATL_ME,S1,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Yellow Warbler,yelwar,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Mourning Dove,moudov,EBIRD_ATL_ME,OS,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Song Sparrow,sonspa,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Red-winged Blackbird,rewbla,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Wood Duck,wooduc,EBIRD_ATL_ME,OS,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Tufted Titmouse,tuftit,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,American Crow,amecro,EBIRD_ATL_ME,OS,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Gray Catbird,grycat,EBIRD_ATL_ME,PO,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Veery,veery,EBIRD_ATL_ME,S1,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Ovenbird,ovenbi1,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,American Robin,amerob,EBIRD_ATL_ME,S7,C3,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90600996,Blue-headed Vireo,buhvir,EBIRD_ATL_ME,S1,C2,43.6475227,-70.9213803,2021-06-22 4:59,USER131538,0.334,1,43070F8SE,US-ME,0
S90601210,Chipping Sparrow,chispa,EBIRD_ATL_NY,FL,C4,42.708481,-78.847493,2021-06-22 11:55,USER364565,1.217,1,42078F7NW,US-NY,0
S90601701,Hermit Thrush,herthr,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Vesper Sparrow,vesspa,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Scarlet Tanager,scatan,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Common Yellowthroat,comyel,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Red-eyed Vireo,reevir1,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Field Sparrow,fiespa,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Palm Warbler,palwar,EBIRD_ATL_ME,S1,C2,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Brown Thrasher,brnthr,EBIRD_ATL_ME,FY,C4,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Turkey Vulture,turvul,EBIRD_ATL_ME,FO,C1,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601701,Common Raven,comrav,EBIRD_ATL_ME,FO,C1,44.798721,-67.776029,2021-06-22 13:08,USER103267,0.167,1,44067G7CE,US-ME,0
S90601858,Common Yellowthroat,comyel,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Ovenbird,ovenbi1,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,American Robin,amerob,EBIRD_ATL_ME,OS,C2,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,White-breasted Nuthatch,whbnut,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Song Sparrow,sonspa,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Blue Jay,blujay,EBIRD_ATL_ME,OS,C2,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Tufted Titmouse,tuftit,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Gray Catbird,grycat,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Chipping Sparrow,chispa,EBIRD_ATL_ME,OS,C2,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,American Crow,amecro,EBIRD_ATL_ME,OS,C2,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Red-eyed Vireo,reevir1,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90601858,Chestnut-sided Warbler,chswar,EBIRD_ATL_ME,S7,C3,43.6509726,-70.8663283,2021-06-22 6:34,USER131538,0.184,1,43070F7SW,US-ME,0
S90600704,Great Blue Heron,grbher3,EBIRD_ATL_MD_DC,OS,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,House Sparrow,houspa,EBIRD_ATL_MD_DC,CM,C4,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Killdeer,killde,EBIRD_ATL_MD_DC,OS,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Northern Mockingbird,normoc,EBIRD_ATL_MD_DC,S1,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Northern Cardinal,norcar,EBIRD_ATL_MD_DC,PO,C3,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Eastern Kingbird,easkin,EBIRD_ATL_MD_DC,OS,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,American Robin,amerob,EBIRD_ATL_MD_DC,S1,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Brown Thrasher,brnthr,EBIRD_ATL_MD_DC,S1,C2,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90600704,Purple Martin,purmar,EBIRD_ATL_MD_DC,ON,C4,38.930418,-75.7682265,2021-06-22 12:47,USER298922,0.5,1,38075H7CE,US-MD,0
S90601211,Chipping Sparrow,chispa,EBIRD_ATL_NY,FL,C4,42.708481,-78.847493,2021-06-22 11:55,USER192793,1.217,1,42078F7NW,US-NY,0
S90602613,Northern Cardinal,norcar,EBIRD_ATL_NC,NY,C4,35.7096008,-82.6052141,2021-06-22 12:58,USER1449672,0.583,1,35082F5NW,US-NC,0
S90601017,Field Sparrow,fiespa,EBIRD_ATL_NY,S1,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,House Wren,houwre,EBIRD_ATL_NY,ON,C4,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,American Robin,amerob,EBIRD_ATL_NY,FY,C4,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,Song Sparrow,sonspa,EBIRD_ATL_NY,S1,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,Common Yellowthroat,comyel,EBIRD_ATL_NY,S1,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,American Goldfinch,amegfi,EBIRD_ATL_NY,OS,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,Cedar Waxwing,cedwax,EBIRD_ATL_NY,OS,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,Eastern Kingbird,easkin,EBIRD_ATL_NY,OS,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90601017,Clay-colored Sparrow,clcspa,EBIRD_ATL_NY,S1,C2,43.3349979,-78.7086467,2021-06-22 12:24,USER361431,0.667,1,43078C6NW,US-NY,0
S90600869,Mourning Dove,moudov,EBIRD_ATL_MD_DC,OS,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Common Yellowthroat,comyel,EBIRD_ATL_MD_DC,S1,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,American Robin,amerob,EBIRD_ATL_MD_DC,OS,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Song Sparrow,sonspa,EBIRD_ATL_MD_DC,PO,C3,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Eastern Towhee,eastow,EBIRD_ATL_MD_DC,PO,C3,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Eastern Bluebird,easblu,EBIRD_ATL_MD_DC,OS,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Cedar Waxwing,cedwax,EBIRD_ATL_MD_DC,OS,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Indigo Bunting,indbun,EBIRD_ATL_MD_DC,PO,C3,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Black-capped Chickadee,bkcchi,EBIRD_ATL_MD_DC,PO,C3,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90600869,Gray Catbird,grycat,EBIRD_ATL_MD_DC,OS,C2,39.654824,-79.424906,2021-06-22 12:08,USER197155,0.383,1,39079F4SE,US-MD,0
S90602242,Barn Swallow,barswa,EBIRD_ATL_ME,VS,C3,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,American Robin,amerob,EBIRD_ATL_ME,S7,C3,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Scarlet Tanager,scatan,EBIRD_ATL_ME,S1,C2,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Red-bellied Woodpecker,rebwoo,EBIRD_ATL_ME,S7,C3,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Rock Pigeon,rocpig1,EBIRD_ATL_ME,OS,C2,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,American Crow,amecro,EBIRD_ATL_ME,OS,C2,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Northern Flicker,norfli,EBIRD_ATL_ME,OS,C2,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Tree Swallow,treswa,EBIRD_ATL_ME,OS,C2,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90602242,Song Sparrow,sonspa,EBIRD_ATL_ME,S7,C3,43.6635614,-70.8530387,2021-06-22 7:04,USER131538,0.234,1,43070F7SW,US-ME,0
S90601046,Laughing Gull,laugul,EBIRD_ATL_NC,FO,C1,35.254546,-75.521557,2021-06-22 12:58,USER207928,0.117,1,35075C5SE,US-NC,0
S90601046,Turkey Vulture,turvul,EBIRD_ATL_NC,FO,C1,35.254546,-75.521557,2021-06-22 12:58,USER207928,0.117,1,35075C5SE,US-NC,0
S90601046,Mourning Dove,moudov,EBIRD_ATL_NC,OS,C2,35.254546,-75.521557,2021-06-22 12:58,USER207928,0.117,1,35075C5SE,US-NC,0
S90601046,Purple Martin,purmar,EBIRD_ATL_NC,FO,C1,35.254546,-75.521557,2021-06-22 12:58,USER207928,0.117,1,35075C5SE,US-NC,0
S90601046,Barn Swallow,barswa,EBIRD_ATL_NC,FO,C1,35.254546,-75.521557,2021-06-22 12:58,USER207928,0.117,1,35075C5SE,US-NC,0
S90601439,American Goldfinch,amegfi,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,European Starling,eursta,EBIRD_ATL_NY,OS,C2,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,Common Grackle,comgra,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,American Robin,amerob,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,Baltimore Oriole,balori,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,House Finch,houfin,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,Red-winged Blackbird,rewbla,EBIRD_ATL_NY,S7,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601439,Ruby-throated Hummingbird,rthhum,EBIRD_ATL_NY,PO,C3,43.0941454,-75.1284677,2021-06-22 12:21,USER355132,0.634,1,43075A2NE,US-NY,0
S90601333,House Sparrow,houspa,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,European Starling,eursta,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,American Robin,amerob,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,Ring-billed Gull,ribgul,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,American Crow,amecro,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,Mourning Dove,moudov,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
S90601333,Mallard,mallar3,EBIRD_ATL_NY,OS,C2,43.0689527,-78.9378483,2021-06-22 12:45,USER507428,0.333,1,43078A8CW,US-NY,0
