atlas_block,priority,state
36076D4NE,no,North Carolina
36076D5SW,no,North Carolina
36076D5SE,yes,North Carolina
36076D5CW,no,North Carolina
36076D5CE,no,North Carolina
36076D5NW,no,North Carolina
36076D5NE,no,North Carolina
36076D6SW,no,North Carolina
36076D6SE,yes,North Carolina
36076D6CW,no,North Carolina
36076D6CE,no,North Carolina
36076D6NW,no,North Carolina
36076D6NE,no,North Carolina
36076D7SW,no,North Carolina
36076D7SE,yes,North Carolina
36076D7CW,no,North Carolina
36076D7CE,no,North Carolina
36076D7NW,no,North Carolina
36076D7NE,no,North Carolina
36076D8SW,no,North Carolina
36076D8SE,yes,North Carolina
36076D8CW,no,North Carolina
36076D8CE,no,North Carolina
36076D8NW,no,North Carolina
36076D8NE,no,North Carolina
36076E1SW,no,North Carolina
36076E1SE,yes,North Carolina
o36076E1CW,no,North Carolina
o36076E1CE,no,North Carolina
36076E2SW,no,North Carolina
36076E2SE,yes,North Carolina
o36076E2CW,no,North Carolina
o36076E2CE,no,North Carolina
36076E3SW,no,North Carolina
36076E3SE,yes,North Carolina
o36076E3CW,no,North Carolina
o36076E3CE,no,North Carolina
36076E4SW,no,North Carolina
36076E4SE,yes,North Carolina
o36076E4CW,no,North Carolina
o36076E4CE,no,North Carolina
36076E5SW,no,North Carolina
36076E5SE,yes,North Carolina
o36076E5CW,no,North Carolina
o36076E5CE,no,North Carolina
36076E6SW,no,North Carolina
36076E6SE,yes,North Carolina
o36076E6CW,no,North Carolina
o36076E6CE,no,North Carolina
36076E7SW,no,North Carolina
36076E7SE,yes,North Carolina
o36076E7CW,no,North Carolina
o36076E7CE,no,North Carolina
36076E8SW,no,North Carolina
36076E8SE,yes,North Carolina
o36076E8CW,no,North Carolina
o36076E8CE,no,North Carolina
36077A1SW,no,North Carolina
36077A1SE,yes,North Carolina
36077A1CW,no,North Carolina
36077A1CE,no,North Carolina
36077A1NW,no,North Carolina
36077A1NE,no,North Carolina
36077A2SW,no,North Carolina
36077A2SE,yes,North Carolina
36077A2CW,no,North Carolina
36077A2CE,no,North Carolina
36077A2NW,no,North Carolina
36077A2NE,no,North Carolina
36077A3SW,no,North Carolina
36077A3SE,yes,North Carolina
36077A3CW,no,North Carolina
36077A3CE,no,North Carolina
36077A3NW,no,North Carolina
36077A3NE,no,North Carolina
36077A4SW,no,North Carolina
36077A4SE,yes,North Carolina
36077A4CW,no,North Carolina
36077A4CE,no,North Carolina
36077A4NW,no,North Carolina
36077A4NE,no,North Carolina
36077A5SW,no,North Carolina
36077A5SE,yes,North Carolina
36077A5CW,no,North Carolina
36077A5CE,no,North Carolina
36077A5NW,no,North Carolina
36077A5NE,no,North Carolina
36077A6SW,no,North Carolina
36077A6SE,yes,North Carolina
36077A6CW,no,North Carolina
36077A6CE,no,North Carolina
36077A6NW,no,North Carolina
36077A6NE,no,North Carolina
36077A7SW,no,North Carolina
36077A7SE,yes,North Carolina
36077A7CW,no,North Carolina
36077A7CE,no,North Carolina
36077A7NW,no,North Carolina
36077A7NE,no,North Carolina
36077A8SW,no,North Carolina
36077A8SE,yes,North Carolina
36077A8CW,no,North Carolina
36077A8CE,no,North Carolina
36077A8NW,no,North Carolina
36077A8NE,no,North Carolina
36077B1SW,no,North Carolina
36077B1SE,yes,North Carolina
36077B1CW,no,North Carolina
36077B1CE,no,North Carolina
36077B1NW,no,North Carolina
36077B1NE,no,North Carolina
36077B2SW,no,North Carolina
36077B2SE,yes,North Carolina
36077B2CW,no,North Carolina
36077B2CE,no,North Carolina
36077B2NW,no,North Carolina
36077B2NE,no,North Carolina
36077B3SW,no,North Carolina
36077B3SE,yes,North Carolina
36077B3CW,no,North Carolina
36077B3CE,no,North Carolina
36077B3NW,no,North Carolina
36077B3NE,no,North Carolina
36077B4SW,no,North Carolina
36077B4SE,yes,North Carolina
36077B4CW,no,North Carolina
36077B4CE,no,North Carolina
36077B4NW,no,North Carolina
36077B4NE,no,North Carolina
36077B5SW,no,North Carolina
36077B5SE,yes,North Carolina
36077B5CW,no,North Carolina
36077B5CE,no,North Carolina
36077B5NW,no,North Carolina
36077B5NE,no,North Carolina
36077B6SW,no,North Carolina
36077B6SE,yes,North Carolina
36077B6CW,no,North Carolina
36077B6CE,no,North Carolina
36077B6NW,no,North Carolina
36077B6NE,no,North Carolina
36077B7SW,no,North Carolina
36077B7SE,yes,North Carolina
36077B7CW,no,North Carolina
36077B7CE,no,North Carolina
36077B7NW,no,North Carolina
36077B7NE,no,North Carolina
36077B8SW,no,North Carolina
36077B8SE,yes,North Carolina
36077B8CW,no,North Carolina
36077B8CE,no,North Carolina
36077B8NW,no,North Carolina
36077B8NE,no,North Carolina
36077C1SW,no,North Carolina
36077C1SE,yes,North Carolina
36077C1CW,no,North Carolina
36077C1CE,no,North Carolina
36077C1NW,no,North Carolina
36077C1NE,no,North Carolina
36077C2SW,no,North Carolina
36077C2SE,yes,North Carolina
36077C2CW,no,North Carolina
36077C2CE,no,North Carolina
36077C2NW,no,North Carolina
36077C2NE,no,North Carolina
36077C3SW,no,North Carolina
36077C3SE,yes,North Carolina
36077C3CW,no,North Carolina
36077C3CE,no,North Carolina
36077C3NW,no,North Carolina
36077C3NE,no,North Carolina
36077C4SW,no,North Carolina
36077C4SE,yes,North Carolina
36077C4CW,no,North Carolina
36077C4CE,no,North Carolina
36077C4NW,no,North Carolina
36077C4NE,no,North Carolina
36077C5SW,no,North Carolina
36077C5SE,yes,North Carolina
36077C5CW,no,North Carolina
36077C5CE,no,North Carolina
36077C5NW,no,North Carolina
36077C5NE,no,North Carolina
36077C6SW,no,North Carolina
36077C6SE,yes,North Carolina
36077C6CW,no,North Carolina
36077C6CE,no,North Carolina
36077C6NW,no,North Carolina
36077C6NE,no,North Carolina
36077C7SW,no,North Carolina
36077C7SE,yes,North Carolina
36077C7CW,no,North Carolina
36077C7CE,no,North Carolina
36077C7NW,no,North Carolina
36077C7NE,no,North Carolina
36077C8SW,no,North Carolina
36077C8SE,yes,North Carolina
36077C8CW,no,North Carolina
36077C8CE,no,North Carolina
36077C8NW,no,North Carolina
36077C8NE,no,North Carolina
36077D1SW,no,North Carolina
36077D1SE,yes,North Carolina
36077D1CW,no,North Carolina
36077D1CE,no,North Carolina
36077D1NW,no,North Carolina
36077D1NE,no,North Carolina
36077D2SW,no,North Carolina
36077D2SE,yes,North Carolina
36077D2CW,no,North Carolina
36077D2CE,no,North Carolina
36077D2NW,no,North Carolina
36077D2NE,no,North Carolina
36077D3SW,no,North Carolina
36077D3SE,yes,North Carolina
36077D3CW,no,North Carolina
36077D3CE,no,North Carolina
36077D3NW,no,North Carolina
36077D3NE,no,North Carolina
36077D4SW,no,North Carolina
36077D4SE,yes,North Carolina
36077D4CW,no,North Carolina
36077D4CE,no,North Carolina
36077D4NW,no,North Carolina
36077D4NE,no,North Carolina
36077D5SW,no,North Carolina
36077D5SE,yes,North Carolina
36077D5CW,no,North Carolina
36077D5CE,no,North Carolina
36077D5NW,no,North Carolina
36077D5NE,no,North Carolina
36077D6SW,no,North Carolina
36077D6SE,yes,North Carolina
36077D6CW,no,North Carolina
36077D6CE,no,North Carolina
36077D6NW,no,North Carolina
36077D6NE,no,North Carolina
36077D7SW,no,North Carolina
36077D7SE,yes,North Carolina
36077D7CW,no,North Carolina
36077D7CE,no,North Carolina
36077D7NW,no,North Carolina
36077D7NE,no,North Carolina
36077D8SW,no,North Carolina
36077D8SE,yes,North Carolina
36077D8CW,no,North Carolina
36077D8CE,no,North Carolina
36077D8NW,no,North Carolina
36077D8NE,no,North Carolina
36077E1SW,no,North Carolina
36077E1SE,yes,North Carolina
o36077E1CW,no,North Carolina
o36077E1CE,no,North Carolina
36077E2SW,no,North Carolina
36077E2SE,yes,North Carolina
o36077E2CW,no,North Carolina
o36077E2CE,no,North Carolina
35083F1SW,no,North Carolina
35083F1SE,yes,North Carolina
35083F1CW,no,North Carolina
35083F1CE,no,North Carolina
35083F1NW,no,North Carolina
35083F1NE,no,North Carolina
35083F2SW,no,North Carolina
35083F2SE,yes,North Carolina
35083F2CW,no,North Carolina
35083F2CE,no,North Carolina
35083F2NW,no,North Carolina
35083F2NE,no,North Carolina
35083F3SW,no,North Carolina
35083F3SE,yes,North Carolina
35083F3CE,no,North Carolina
35083F3NE,no,North Carolina
35083F4SE,no,North Carolina
35083G1SW,no,North Carolina
35083G1SE,no,North Carolina
35083G2SE,no,North Carolina
35084A1SW,no,North Carolina
35084A1SE,yes,North Carolina
35084A1CW,no,North Carolina
35084A1CE,no,North Carolina
35084A1NW,no,North Carolina
35084A1NE,no,North Carolina
35084A2SW,no,North Carolina
35084A2SE,yes,North Carolina
35084A2CW,no,North Carolina
35084A2CE,no,North Carolina
35084A2NW,no,North Carolina
35084A2NE,no,North Carolina
35084A3SW,no,North Carolina
35084A3SE,yes,North Carolina
35084A3CW,no,North Carolina
35084A3CE,no,North Carolina
35084A3NE,no,North Carolina
35084B1SW,no,North Carolina
35084B1SE,yes,North Carolina
35084B1CW,no,North Carolina
35084B1CE,no,North Carolina
35084B1NW,no,North Carolina
35084B1NE,no,North Carolina
35084B2SW,no,North Carolina
35084B2SE,yes,North Carolina
35084B2CW,no,North Carolina
35084B2CE,no,North Carolina
35084B2NW,no,North Carolina
35084B2NE,no,North Carolina
35084B3SE,no,North Carolina
35084B3CE,no,North Carolina
35084B3NE,no,North Carolina
35084C1SW,no,North Carolina
35084C1SE,no,North Carolina
35084C1CE,no,North Carolina
35084C1NE,no,North Carolina
35084C2SW,no,North Carolina
35084C3SE,no,North Carolina
35084D1SE,no,North Carolina
35084D1CE,no,North Carolina
36075A6SW,no,North Carolina
36075A6SE,yes,North Carolina
36075A6CW,no,North Carolina
36075A6CE,no,North Carolina
36075A6NW,no,North Carolina
36075A7SW,no,North Carolina
36075A7SE,no,North Carolina
36075A7CW,no,North Carolina
36075A7CE,no,North Carolina
36075A7NW,yes,North Carolina
36075A7NE,no,North Carolina
36075A8SW,no,North Carolina
36075A8SE,yes,North Carolina
36075A8CW,no,North Carolina
36075A8CE,no,North Carolina
36075A8NW,no,North Carolina
36075A8NE,no,North Carolina
36075B6SW,yes,North Carolina
36075B6CW,no,North Carolina
36075B7SW,no,North Carolina
36075B7SE,no,North Carolina
36075B7CW,yes,North Carolina
36075B7CE,no,North Carolina
36075B7NW,no,North Carolina
36075B7NE,no,North Carolina
36075B8SW,no,North Carolina
36075B8SE,no,North Carolina
36075B8CW,yes,North Carolina
36075B8CE,no,North Carolina
36075B8NW,no,North Carolina
36075B8NE,no,North Carolina
36075C7SW,no,North Carolina
36075C7SE,yes,North Carolina
36075C7CW,no,North Carolina
36075C7CE,no,North Carolina
36075C7NW,no,North Carolina
36075C7NE,no,North Carolina
36075C8SW,no,North Carolina
36075C8SE,yes,North Carolina
36075C8CW,no,North Carolina
36075C8CE,no,North Carolina
36075C8NW,no,North Carolina
36075C8NE,no,North Carolina
36075D7SW,no,North Carolina
36075D7CW,yes,North Carolina
36075D7NW,no,North Carolina
36075D8SW,no,North Carolina
36075D8SE,yes,North Carolina
36075D8CW,no,North Carolina
36075D8CE,no,North Carolina
36075D8NW,no,North Carolina
36075D8NE,no,North Carolina
36075E7SW,yes,North Carolina
o36075E7CW,no,North Carolina
36075E8SW,no,North Carolina
36075E8SE,yes,North Carolina
o36075E8CW,no,North Carolina
o36075E8CE,no,North Carolina
36076A1SW,no,North Carolina
36076A1SE,yes,North Carolina
36076A1CW,no,North Carolina
36076A1CE,no,North Carolina
36076A1NW,no,North Carolina
36076A1NE,no,North Carolina
36076A2SW,no,North Carolina
36076A2SE,no,North Carolina
36076A2CW,no,North Carolina
36076A2CE,no,North Carolina
36076A2NW,yes,North Carolina
36076A2NE,no,North Carolina
36076A3SW,no,North Carolina
36076A3SE,no,North Carolina
36076A3CW,no,North Carolina
36076A3CE,no,North Carolina
36076A3NW,yes,North Carolina
36076A3NE,no,North Carolina
36076A4SW,no,North Carolina
36076A4SE,no,North Carolina
36076A4CW,yes,North Carolina
36076A4CE,no,North Carolina
36076A4NW,no,North Carolina
36076A4NE,no,North Carolina
36076A5SW,no,North Carolina
36076A5SE,yes,North Carolina
36076A5CW,no,North Carolina
36076A5CE,no,North Carolina
36076A5NW,no,North Carolina
36076A5NE,no,North Carolina
36076A6SW,no,North Carolina
36076A6SE,no,North Carolina
36076A6CW,yes,North Carolina
36076A6CE,no,North Carolina
36076A6NW,no,North Carolina
36076A6NE,no,North Carolina
36076A7SW,no,North Carolina
36076A7SE,yes,North Carolina
36076A7CW,no,North Carolina
36076A7CE,no,North Carolina
36076A7NW,no,North Carolina
36076A7NE,no,North Carolina
36076A8SW,no,North Carolina
36076A8SE,yes,North Carolina
36081B1CE,no,North Carolina
36076B1CE,no,North Carolina
36081B1NW,no,North Carolina
36076B1NW,no,North Carolina
36081B1NE,no,North Carolina
36076B1NE,no,North Carolina
36081B2SW,no,North Carolina
36076B2SW,no,North Carolina
36081B2SE,yes,North Carolina
36076B2SE,yes,North Carolina
36081B2CW,no,North Carolina
36076B2CW,no,North Carolina
36081B2CE,no,North Carolina
36081B2NW,no,North Carolina
36081B2NE,no,North Carolina
36081B3SW,no,North Carolina
36081B3SE,yes,North Carolina
36081B3CW,no,North Carolina
36081B3CE,no,North Carolina
36081B3NW,no,North Carolina
36081B3NE,no,North Carolina
36081B4SW,no,North Carolina
36081B4SE,yes,North Carolina
36081B4CW,no,North Carolina
36081B4CE,no,North Carolina
36081B4NW,no,North Carolina
36081B4NE,no,North Carolina
36081B5SW,no,North Carolina
36081B5SE,yes,North Carolina
36081B5CW,no,North Carolina
36081B5CE,no,North Carolina
36081B5NW,no,North Carolina
36081B5NE,no,North Carolina
36081B6SW,no,North Carolina
36081B6SE,yes,North Carolina
36081B6CW,no,North Carolina
36081B6CE,no,North Carolina
36081B6NW,no,North Carolina
36081B6NE,no,North Carolina
36081B7SW,no,North Carolina
36081B7SE,yes,North Carolina
36081B7CW,no,North Carolina
36081B7CE,no,North Carolina
36081B7NW,no,North Carolina
36081B7NE,no,North Carolina
36081B8SW,no,North Carolina
36081B8SE,yes,North Carolina
36081B8CW,no,North Carolina
36081B8CE,no,North Carolina
36081B8NW,no,North Carolina
36081B8NE,no,North Carolina
36081C1SW,no,North Carolina
36081C1SE,yes,North Carolina
36081C1CW,no,North Carolina
36081C1CE,no,North Carolina
36081C1NW,no,North Carolina
36081C1NE,no,North Carolina
36081C2SW,no,North Carolina
36081C2SE,yes,North Carolina
36081C2CW,no,North Carolina
36081C2CE,no,North Carolina
36081C2NW,no,North Carolina
36081C2NE,no,North Carolina
36081C3SW,no,North Carolina
36081C3SE,yes,North Carolina
36081C3CW,no,North Carolina
36081C3CE,no,North Carolina
36081C3NW,no,North Carolina
36081C3NE,no,North Carolina
36081C4SW,no,North Carolina
36081C4SE,yes,North Carolina
36081C4CW,no,North Carolina
36081C4CE,no,North Carolina
36081C4NW,no,North Carolina
36081C4NE,no,North Carolina
36081C5SW,no,North Carolina
36081C5SE,yes,North Carolina
36081C5CW,no,North Carolina
36081C5CE,no,North Carolina
36081C5NW,no,North Carolina
36081C5NE,no,North Carolina
36081C6SW,no,North Carolina
36081C6SE,yes,North Carolina
36081C6CW,no,North Carolina
36081C6CE,no,North Carolina
36081C6NW,no,North Carolina
36081C6NE,no,North Carolina
36081C7SW,no,North Carolina
36081C7SE,yes,North Carolina
36081C7CW,no,North Carolina
36081C7CE,no,North Carolina
36081C7NW,no,North Carolina
36081C7NE,no,North Carolina
36081C8SW,no,North Carolina
36081C8SE,no,North Carolina
36081C8CE,no,North Carolina
36081D1SW,no,North Carolina
36081D1SE,yes,North Carolina
36081D1CW,no,North Carolina
36081D1CE,no,North Carolina
36081D1NW,no,North Carolina
36081D1NE,no,North Carolina
36081D2SW,no,North Carolina
36081D2SE,yes,North Carolina
36081D2CW,no,North Carolina
36081D2CE,no,North Carolina
36081D2NW,no,North Carolina
36081D2NE,no,North Carolina
36081D3SW,no,North Carolina
36081D3SE,yes,North Carolina
36081D3CW,no,North Carolina
36081D3CE,no,North Carolina
36081D3NW,no,North Carolina
36081D3NE,no,North Carolina
36081D4SW,no,North Carolina
36081D4SE,yes,North Carolina
36081D4CW,no,North Carolina
36081D4CE,no,North Carolina
36081D4NW,no,North Carolina
36081D4NE,no,North Carolina
36081D5SW,no,North Carolina
36081D5SE,yes,North Carolina
36081D5CW,no,North Carolina
36081D5CE,no,North Carolina
36081D5NW,no,North Carolina
36081D5NE,no,North Carolina
36081D6SW,no,North Carolina
36081D6SE,yes,North Carolina
36081D6CW,no,North Carolina
36081D6CE,no,North Carolina
36081D6NW,no,North Carolina
36081D6NE,no,North Carolina
36081E1SW,no,North Carolina
36081E1SE,yes,North Carolina
o36081E1CW,no,North Carolina
o36081E1CE,no,North Carolina
36081E2SW,no,North Carolina
36081E2SE,yes,North Carolina
o36081E2CW,no,North Carolina
o36081E2CE,no,North Carolina
36081E3SW,no,North Carolina
36081E3SE,yes,North Carolina
o36081E3CW,no,North Carolina
o36081E3CE,no,North Carolina
36081E4SW,no,North Carolina
36081E4SE,yes,North Carolina
o36081E4CW,no,North Carolina
o36081E4CE,no,North Carolina
36081E5SW,no,North Carolina
36081E5SE,yes,North Carolina
36081E5CW,no,North Carolina
o36081E5CE,no,North Carolina
o36081E5NW,no,North Carolina
o36081E5NE,no,North Carolina
36081E6SW,no,North Carolina
36081E6SE,yes,North Carolina
36081E6CW,no,North Carolina
36081E6CE,no,North Carolina
o36081E6NE,no,North Carolina
36082A1SW,no,North Carolina
36082A1SE,yes,North Carolina
36082A1CW,no,North Carolina
36082A1CE,no,North Carolina
36082A1NW,no,North Carolina
36082A1NE,no,North Carolina
36082A2SW,no,North Carolina
36082A2SE,yes,North Carolina
36082A2CW,no,North Carolina
36082A2CE,no,North Carolina
36082A2NW,no,North Carolina
36082A2NE,no,North Carolina
36082A3SW,no,North Carolina
36082A3SE,yes,North Carolina
36082A3CW,no,North Carolina
36082A3CE,no,North Carolina
36082A3NW,no,North Carolina
36082A3NE,no,North Carolina
36082A4SW,no,North Carolina
36082A4SE,yes,North Carolina
36082A4CE,no,North Carolina
36082A4NE,no,North Carolina
36082A5SW,no,North Carolina
36082A5CW,no,North Carolina
36082A6SW,no,North Carolina
36082A6SE,yes,North Carolina
36082A6CE,no,North Carolina
36082A7SE,no,North Carolina
36082B1SE,no,North Carolina
36082B1CE,no,North Carolina
36082B2SW,no,North Carolina
36082B2SE,no,North Carolina
36082B3SE,no,North Carolina
35075D4SW,no,North Carolina
35075D4CW,yes,North Carolina
35075D4NW,no,North Carolina
35075E4SW,no,North Carolina
35075E4CW,yes,North Carolina
35075E4NW,no,North Carolina
35075F4SW,no,North Carolina
35075F4CW,yes,North Carolina
35075F4NW,no,North Carolina
